angle_1,angle_1_t,d_angle_1_t,angle_2,angle_2_t,d_angle_2_t
-0.95896,-0.906529,-0.192403,1.85166,1.86536,-0.185832
-0.95924,-0.906791,-0.190633,1.85161,1.86557,-0.186072
-0.95952,-0.907082,-0.188951,1.85155,1.8658,-0.186216
-0.9598,-0.907344,-0.187354,1.8515,1.86595,-0.186273
-0.96007,-0.907634,-0.185836,1.85144,1.86615,-0.186251
-0.96035,-0.907925,-0.183667,1.85138,1.86629,-0.186122
-0.96063,-0.908187,-0.18277,1.85133,1.86644,-0.185954
-0.9609,-0.908448,-0.181482,1.85127,1.86653,-0.185731
-0.96118,-0.908739,-0.179967,1.85122,1.86664,-0.185443
-0.96146,-0.90903,-0.178092,1.85116,1.86673,-0.185075
-0.96173,-0.909321,-0.177037,1.8511,1.86679,-0.184673
-0.96201,-0.909611,-0.176471,1.85105,1.86685,-0.184263
-0.96229,-0.909902,-0.174335,1.85099,1.8669,-0.183767
-0.96256,-0.910193,-0.172741,1.85093,1.86693,-0.183215
-0.96284,-0.910542,-0.170791,1.85088,1.8669,-0.182594
-0.96312,-0.910832,-0.169375,1.85082,1.86688,-0.181933
-0.96339,-0.911123,-0.166866,1.85076,1.86688,-0.18118
-0.96367,-0.911356,-0.164483,1.8507,1.86679,-0.180345
-0.96395,-0.911617,-0.161783,1.85065,1.86673,-0.179417
-0.96422,-0.91185,-0.159654,1.85059,1.86664,-0.178429
-0.9645,-0.912054,-0.156759,1.85053,1.86658,-0.177345
-0.96477,-0.912257,-0.154881,1.85047,1.8665,-0.176222
-0.96505,-0.912461,-0.151499,1.85042,1.86644,-0.174986
-0.96533,-0.912606,-0.149884,1.85036,1.86632,-0.173731
-0.9656,-0.912809,-0.147478,1.8503,1.86626,-0.172418
-0.96588,-0.912984,-0.144756,1.85024,1.86618,-0.171035
-0.96615,-0.913158,-0.143042,1.85018,1.86606,-0.169635
-0.96643,-0.913362,-0.138943,1.85012,1.866,-0.168101
-0.9667,-0.913536,-0.137083,1.85006,1.86589,-0.16655
-0.96698,-0.91374,-0.135753,1.85,1.8658,-0.16501
-0.96725,-0.913914,-0.133617,1.84995,1.86565,-0.16344
-0.96753,-0.914089,-0.131588,1.84989,1.86551,-0.161848
-0.9678,-0.914321,-0.129661,1.84983,1.86542,-0.160238
-0.96808,-0.914496,-0.128702,1.84977,1.86525,-0.158662
-0.96835,-0.914699,-0.127791,1.84971,1.86501,-0.157118
-0.96863,-0.914903,-0.126053,1.84965,1.86481,-0.155565
-0.9689,-0.915077,-0.124402,1.84959,1.86458,-0.154007
-0.96918,-0.915281,-0.122107,1.84953,1.86429,-0.152412
-0.96945,-0.915484,-0.120363,1.84947,1.86397,-0.150809
-0.96973,-0.915688,-0.118997,1.84941,1.86356,-0.149219
-0.97,-0.915891,-0.118135,1.84935,1.86315,-0.147664
-0.97028,-0.916124,-0.118479,1.84929,1.86269,-0.146205
-0.97055,-0.916356,-0.117207,1.84922,1.86219,-0.144755
-0.97083,-0.916589,-0.116871,1.84916,1.86167,-0.143361
-0.9711,-0.916822,-0.116551,1.8491,1.86109,-0.142021
-0.97137,-0.917083,-0.116248,1.84904,1.86051,-0.140732
-0.97165,-0.917316,-0.117122,1.84898,1.85984,-0.139551
-0.97192,-0.917607,-0.117953,1.84892,1.85923,-0.138472
-0.9722,-0.917839,-0.119615,1.84886,1.85847,-0.137529
-0.97247,-0.91813,-0.119594,1.84879,1.85786,-0.136632
-0.97274,-0.918392,-0.120738,1.84873,1.85725,-0.135837
-0.97302,-0.918653,-0.121388,1.84867,1.85667,-0.135115
-0.97329,-0.918915,-0.122442,1.84861,1.85621,-0.134481
-0.97356,-0.919206,-0.123007,1.84855,1.85586,-0.133907
